product_id,product_title,rating,summary,review
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Highly recommended,Easy to hold and carry . Sound is best . Bass and treble is clear and feels like expensive brand one. Battery backup is good appropriately 6 hours .. price is reasonable.  Best buy.👍👍
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Really Nice,It's a stunning and fabulous product..😍 Sound quality is good... I think wire is quite thinner... 🔋 battery backup is amazing as described.... Best item for the price segment.just go for it.... 👈
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,3,Just okay,"What a delivery......... I'm very happy with the delivery...... I got the product in just two days....... The product is good but there is a delay for the sound  it's ok but can't play pubg comfortably that's the only thing which I'm not satisfied with this product,....."
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Best in the market!,Using it from past one week and this product has worked above my expectations. Sound quality is very good and battery backup is pretty awesome. Bass is very defined. Overall the product is a must buy at such a cost. Must go for this.
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,This is one of the most favourite bluetooth earphone for me i used regular 2 days and its baatery backup is fanatastics and its balck clour is looks lovely for my neck anf gets it at affordable price and also charge in 1 hour full charge once agin i like so much this earphone
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Pretty good,The product quality was pretty good. But i don't like that gold color. But in the price point the neckband was awesome.👍
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Simply awesome,This product is good for daily use. The sound quality is much better that I was expected. Overall neckband is worth of money. So you can buy it for daily use
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,This is very useful product and quality high rated and playback time 10hr  base to best the other company neckband clear voice and clear output responce.
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,3,Nice,The product is good but charger is small But I Loved It A Lot All family blamed me for such a order But i loved it a lot Thank U Flipkart
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Just wow!,💖💖Sound is osm & bass is very good & build is super & the most important thing its battery 🔋 backup is more than 8+ hrs so this is very osm superb & awesome bluetooth headset i like it very much🔥🔥🔥🔥Sound-4.8/5Build quality-4.7/5Battery-5/5Value for money-5/5
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,Nice bass. Nice sound. Nice clarity. You will not find anything better in this range.
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Brilliant,"Very very good product awesome bass sound quality is genuine as well as battery backup is too good.and one of the best thing in this it's look,golden boarders make it too much good looking really loved it."
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Excellent,Nice & I love this product sounds quality is superb and nice design
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Worth the money,"Pros-1. Good enough BASS.2. Battery backup is good, can last 1-2 days with moderate uses.3. Can pair 2 Phone simultaneously.4. Nice disign and buttons placement.Cons-1. When you switch it on it says Welcome....... In full volume.2. While incoming call it reads callers mob No. that too in full volume, thats irritating."
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Wonderful,Very good quality bluetooth neckband. The battery backup is amazing and it has good sound and bass qaulity. It is a worth buying product. It holds value for  money. Very much satisfied.
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Just wow!,Best quality earphone ever I used excellent sound quality superb battery backup looking Also Good fully worth
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,Sound quality is really good. Amazing looks very cool neckband. Bass is super good. I'm really very very happy with this earphones wanted this type of earphones from so long now i got it..
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Great product,"Quality is Very good  must buy  at this price segment , sound & bass  is  very nice  ,battery back up is around  7 to 8 hours easily,  easy to use, build quality is quite  impressive  over all I just love it ❤❤❤"
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Excellent,"It's such a great product😍😍, writing this review almost after 40 days. Very good sound🎧🎧, with huge bass.Product quality is likely ok. Battery🔋 backup is insane.  Range of connectivity is also good enough. Good device😉😉 Thanks ❤❤flipkart."
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Wonderful,Awesome quality this headfone and sound quality is very nice best disgn and thank flipkart
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Wonderful,Very good product..sound clearly is very good ..battery is long lasting... Full day battery works while talking and watching movies .. Worth it
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Great product,"Bass, super sound, very nice best quality, like this hair phone ❤❤❤ And Buy Now"
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Simply awesome,Very very good product value for money Bass good volume good Best battery
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Awesome,"Nice product with good quality sound, bass, most important it is Indian Product, Bass-5/5Sound-5/5Quality-5/5Really awesome product good investment on good product."
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,Wonderful ProductAwesome product.This is really very good neckband.Awesome sound quality.Battery life long lasting.Mic is very solid.Battery back up is very good.Bass is also superb.Overall the product is must buy at very affordable price.Highly recommended.Just go for it.
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Just wow!,Good u&i titatnic series  bluetooth neckband. It has good  sound quality and good bass. Battery backup is very good. Awesome design and built quality. Good in this price range.
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Wonderful,Best connectivity easy nice battery good colour just switch by clicking the end button and connect then enjoy its sooo  FabulousJust charge for 30-40mins enjoy for 10hrs
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Terrific,"Excellent quality sound in my budget, build quality is amazing and has a perfect length wire and fits well into ears, light weight and loud sound, battery lasts a day with music and calls"
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Delightful,"Super quality super sound bass good super battery backup, super super super"
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Brilliant,This neckband earphone is very good in quality. Easy to use. Very comfortable and design is good. Sound quality is excellent and bass is also nice. Elegant design. According to price product is super.
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Best in the market!,"This U&I neckband is awesome I mean seriously I got the best earphones till now. Sound is so good bass music. Easily get connected with phone, very light weighted. Very comfortable."
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Nice product ...❤️❤️ Nice sound.❤️💰Nice bass quality.❤️❤️.  And good battery backup.❤️❤️     This had phone value for money..And .... good parking ...i am so happy ...    And thanks for flipkart...❤️❤️❤️❤️
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Classy product,Nice Products
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Perfect product!,Best in this price Bass 4.5*Sound 4.5*Battery backup 4.9*Design 4.2*
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Delightful,Super product very nice
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Very Good,very nice
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Value-for-money,Quality is good as er price
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Very Good,Great product low price best quality 👍
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,2,Could be way better,"After 1day of use I am writing this reviewBuild quality 3/5 (the wires to the speakers are very thin. Not durable)Sound 5/5 (it's very loud)Bass 4/5 ( It's just okay type) Backup 5/5( this is something commendable. I have turned it on yesterday at 4:30 pm. Now today it's 11:52pm, it's charging for the 1st time. I have used it for almost 14-15 hours including 5-6 hours of calling. Even yesterday night I forgot to turn it off so it was powered on for whole night)I shall update from time t..."
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,Simply good product..... ❤
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Must buy!,Its wonderful product in budget price..
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Horrible,In a month only one earpiece stopped working
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Brilliant,(1) Worth of the money 💰(2) Nice design & comfort 👂(3) Good battery backup🔋(4) Nice sound quality and Bass also 🎶
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4,Nice product,"Very good option at this pricePros: Build quality, clear sound, Lightweight, branded product at low price, perfect fitting, insta wake up technology Good bass and sound(by using other music players mentioned below) Cons: Low bass which can control by other music players like Google play music, Dub music player or third party equaliser app. You will get perfect sound by playing music on this players."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Mind-blowing purchase,"I hope you guys find this review helpful, well it's too soon for a review but I think it's worth every penny, Sound - Do not have high expectations for bass atleast, rest of the sound is amazing, you get a clear voice even if it turns a bit windy on roads, songs when played have a clear voice, good for casual song listening, you can watch movies and browse, sound is good even when you play games on phone.Battery backup - is amazing, I've been using it the whole day, as soon as you put the..."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Worth every penny,This price segment this is pretty good and love this boat product and sound quality is average bad battery backup is super I love this airdops
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4,Worth the money,Bass is not upto the mark. Sound quality is excellent. Cryastal clear sound. Boat should improve the bass quality in this airdopes. Boats other headphones having best bass .overall it's good and value for money.
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Excellent,Loved the sound quality loved the base and the bild quality is awesome 👍👍👍👍 I love it plzzz go for it best airpods in this price buy it right now n for pubg also best it is 🔥🔥👍👍
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4,Very Good,"I ordered the product in the sale on 22nd Aug & immediately received it on the morning of 23rd Aug.I must say at this price point the product is quite good. Good sound quality, good hardware, comfortable to ears & one part I liked is that it has C type charging port.Just one thing is missing which is mentioned on the box of product - Additional earmuffs for which I will be writing to Flipkart.Rest as of now is great. Time shall tell how great this product is."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,1,Hated it!,Although design is gud in look but the sound quality is cheapest...not only cheapest...its too cheapest and annoying...😣Not satisfied at this price... Boat rockerzz 255 is too much better then these eardopes at this price rate... 👎👎👎I have boat eardopes 281 which is also very good in sound and design...
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Highly recommended,"Worth a single penny 👍👍, big thumbs up.I am simply giving 5 star rating, it exceeds my expectations,  those who is thinking to get something in affordable range,this airdopes are made for them only 👍 .I ordered this on first sale , though I wanted to order Black color, but black was out of stock so I have to order this color which looks elegant as well. After using for a day I am writing this, this is worth to buy , don't think too much just go for it, according to price nothing is com..."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4,Delightful,Good product with fine looks. Bass is not super good but it is ok u can feel beats.connectivity is good overall product is good but one thing hurts me is that it is not waterproof 😭 and this is a issue for me rest I am happy because it's design is pretty cool . I had  already one plus wireless earphone but whenever I use it it's neck wire irritates me😂
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4,Good quality product,"Yeah the Airdopes are cool , 1299 is very good price and overall I'll give it 4 starsPros:1. Easy connectivity2. Sleek and good looking design3. Very good battery backup4. Case and earbuds both are madhe of high quality plasticCons:1.There is a slight 1 second delay when music is played most of you won't notice but i noticed it while playing games.2. Ears hurt while pressing the multi functional button , touch controls could have been better3. Base is not as high as what i expected f..."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Wonderful,First thanks to flipkart for super fast delivery.Boat has brought great airdopes in such a affordable price.Sound quality is good .Light weight .Good colors.Bass could have been better.Overall great product from Made in India Brand Boat.
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Brilliant,"Battery backup awesome...5*Bass 3* Sound 4.5*Design build 5*Lags in game audio ... Good for movies and songs ..... single earphone use feature is good... battery backup awesome , I m using for 3 hours its just 70% ...n the case is Full charged separately.....Overall in 1299 I would recommend it only if u r ready to compromise with bass ...Overall 4* ..."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Great product,"Everything is fine, just need improve the bass, and one thing many users have said does not work one side, tell them u reset once  and then both will work, the battery is very good and excellent performance but many people will have a slight pain in the ear while using it first time, but will not do it when they get used to it after a few days, in the last I will just say that u will not get any good from it at such a low price,  THANKS boAt INDIA & THANKS Flipkart😍😍"
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4,Wonderful,Thank you flipkart for the fastest delivery got this airdopes delivered within 24 hrs ....  I have been fan of boat from past 3 years and I have been using boat rockerz bluetooth earphones and then I ordered this one amazing one in this price point ...Waiting for the another sale so that I can order one more ....Thumbs Up👍Must buy product ❤️
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,1,Worst experience ever!,"Not at all for bass lover. The music just seems to be soft nor is it loud, there's no loudness at all. According to the price it should've been a bit more worth it building up the bass & for bass lovers there's no bass at all. Giving an honest review from the day of purchase & delivered."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Excellent,"I never bought any kind of Bluetooth pairs, this was my first purchase and I can say this was the best purchase at this segment. The quality of the product and music is outstanding and I never expected that to in this price. Thank you, Flipkart for the express delivery which you offered."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Great product,"Worth buying, great product in this price, looking stylish, I like one feature in this we can also connect one earbud with one phone and 2nd with another phone, so that 2 people can use this with different device."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Super!,I think it is worth....Sound :- Sound quality is good but sometime music is stop for mili sec...btw in this price range no company provide like this...Build quality :-is good but the blue blinking light irritate me and beacuse of blue light it looks cheap...Battery :- good battery backup ...no problem
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Wonderful,Best product you can buy in this price range. Sound quality is good and connecting speed is really fast and battery backup is also good.
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,1,Did not meet expectations,"Worst product ever bought. Instead, you can go and try for ""Flipkart smartbuy bass beatz"". A very decent earphones in very reasonable price. Never go for boat airdopes 131 as this is just good in look and WORST in performance. Could have given 0 star if available in option."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4,Pretty good,Fabulous in this range.. 1. Sound quality is very good2. Premium built quality and look.. from inside it may feel like plastic3. Battery backup is good..4. If you love bass the don't go for it..5. It doesn't block your ear.. you can hear surrounding voice while using it
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Brilliant,Nice colour nd too cute sound quality is good hope it works well
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Simply awesome,Premium design + comfortable fit + awesome funky colours + universal compatibility with bluetooth enabled devices + great price + flipkart trust + vocals clarity + instrumental separation clear even at low volume +  value for money ...Love my own latest pink boat airdope 131...😍
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Fabulous!,"It's nice overall mainly because of the low price. It has pressable button towards the outer part by pressing which one can receive/reject call, play/pause music. The bass is not upto the mark. Call quality is nice. But what else you need for such low cost. Good for those who don't like in-ear silicone earphones."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Terrific purchase,Boat is just super noone can beat ....in this range best earpods .... battery is super and sound is terrificFast delivery by Flipkart thanks
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Great product,Satisfying . Received today morning. Continuously using this earpods for 3 hrs and still battery is at 90% . So all good. Base can be better but good at this price. Good at calling also. I can hear voice while riding and that's really good. Overall worth buying.
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Just wow!,"It is definitely a good purchase at this price, those who don't care for loud bass and thing, they can go for this, these Airdopes are perfectly balanced in terms of sound, the sound doesn't breaks at high volumes, you can still enjoy your songs smoothly. The normal calling with this works perfectly, no as such issues there, but you may find bit issues on WhatsApp calls, as voice tends to break sometimes. You can use one airdope at a time and it works perfectly.Lastly, the battery backup, i..."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4,Delightful,Good for the priceSound if loud and clear. Bass is there but not best as these are not in-ear type. Call quality is good. And battery lasts 3.5 hrs. Good thing is type-C I can use my OnePlus charger with it. Comfortable for long hours.Dont expect too much from the product at this price. I would say if you don't want to spend much then get this. And obviously if your priority is sound quality then Sony and Bose are only option.
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4,Good choice,Nice headsets. Great sound quality. Finest design.Will be better if bass also gets improved.overall nice and best @ this price range👌
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4,Value-for-money,"The earphone got delivered in 1 day. Speaking of sound quality the sound is good you get decent amount of base for the price. The design though is not upto the mark you cannot wear it for prolonged hours as it gets uncomfortable. The microphone is ok calling experience is ok not that great. Battery backups i cannot comment on that as I haven’t used it a lot. But for the price that you are paying ,this thing is totally worth the buy."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,3,Decent product,"I wish to point out one very basic thing the earbuds are designed well but the material used for covering the sound outlet is no good it in good brands its steel or metal based very fine mesh, in this case it  just came out to be nothing but a cloth based thin layer pasted with low quality glue. Not a good experience. Earbud without this cover is firstly exposed and not so appealing anymore."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Wonderful,Awesome product with this price range. Nice build quality and very comfortable for long duration use. Impressed with the battery backup. Go for it.😊👍
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,3,Does the job,Don't expect bass... decent audio quality not so great ... Good for calls and mic works well ..fits perfectly in ear but continues usuage will get pain in ears as the size is little bigOverall value for money product
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Highly recommended,Super good build quality price is better than other brands I'm fully satisfied thank you boAt
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Must buy!,"So actually these are very impressive at such low price. Boat has been always knows for delivering great sound. Its just the product quality should have been a bit more high because it will get scratches on the go.. One thing is that you cannot hold it for longer as the ear start paining. short duration is ok to use. I already owe One plus z buds , those are really very comfy. Haven't tested the backup but I believe it will pass that too.♥️The sound part is actually a bit heavy and not so c..."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Terrific purchase,"Some People mentioned that it had a bad bass. But its an excellent product, worthy to your money. Excellent sound and bass. batteruly Backup is good too.And also you can't expect apple airpods in such range of 1299Rs."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Highly recommended,"The best in class airdopes. Great sound, perfect fit and at this price it's just awesome. Highly recommended.The only issue is that Boat has mentioned additional earmuffs with the package but it is not available in the box or it is missing."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Just wow!,Mind blowing parches. Very nice headset in low budget. Go for it. I think this is the best in this price range. I ordered on 22 August and got it on 23 August. Very fast delivery. Thanks flipkart.
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Great product,"I using these Headset for last 2 days. The experience with my Boat Airpods 131 Bluetooth Headset is nice. But the price (Rs-1,299)of the product  is very costly. We can expect many things for these price from other brand. When we come with brand we want to sacrifice the price.Probs:1) Very good design and build for these prize2) Bluetooth connectivity is Awesome3) Type - C Port for charging the headset is good.4) 1 year warranty5) Battery backup is upto the markCons:1) Bass of the ear..."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4,Nice product,"This product sound quality and comfort is good, fit very well in my ears.Connection gets interrupted when moving to another room, so connection range isn't  great, just Okay.It's my first airdopes, got them for 1274/- and overall recommended for this price."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4,Delightful,"Comfortable fit, looks good, sound quality is satisfactory above average, built quality is average, connectivity/pairing is easy,Battery performance can't predict in two day of usage of this product Overall Decent product at this point of price for a TWSIF THE BUDGET IS LOW THEN ITS A GREAT BUY"
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4,Nice product,"This is good only... If your looking for fast beat with high bass, then don't go with this product. Else go for it and it will be worth for amount."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Fabulous!,1. Attractive price2. Timely delivered3. Built quality is good4. Sound quality is good5. Bass is poor6. Battery backup ( Stand-by) - 12 hrs                                (Continuously played) - 8 hrs7. Fast connectivity8. Comfortable on ears.
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4,Delightful,If You really want to use a wireless airpod at this Budget you can definitely go for it... The Sound Quality is very good with low bass.! One thing I dont like about the product is the continuous flickering of the blue light in the ear. Overall a product worth for 1300/-
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4,Wonderful,"Sound quality is above average and bass is low , design and look is amazing. At this price range it is a great deal . If you are a good music lover do not go for this, for call purposes it is good."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Awesome,Got the device in 2 days.Fast delivery by flipkart.Sound quality is the best at this price range.Even better than realme buds air and other like mivi.Best package at 1299.Must buy
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Simply awesome,"It's a nice product in this price range, but I would say a few points which boat needs to work on:1. boat should manufacture protective covers for the outer case, as I feel that it's really fragile and I'm unable to find some cover.2. It would be really good if they would have added touch controls in it. 3. The blue led which flashes in every 5 second should be turned off. It gives a really cheap look."
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Highly recommended,Excellent product under such a tight budget...Overall great experience till nowHowever the left earphone gets discharged earlier everytime than the right one even if I overcharge the left one separately or in pairGives a continuous playback of 3.5 hrs microphone is also awesome5 star for the product
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5,Classy product,"Fabulous just can say this word only. Awesome design, awesome fitting and loved the Voice ..  A+"
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Worth every penny,"Very Good sound clarity with bass, build quality is good, wire is tangled free , affordable price with good quality ☺ happy with this product."
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Worth every penny,nice product with beautiful design and fast delivery.... once again thank you flipkart
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4,Pretty good,"Built quality is very good. Bass is a bit too high to listen for longer periods. You may experience mild ear pain.If you love bass go for it, but if you rather prefer smooth and balanced sound, this will not please you..."
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Excellent,They are just awesome . no less then JBL. vocals and both are in balance.clear sound even at highest volume. And its pretty good loud too. Totally satisfied at this price.
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Classy product,"Very good product.. loved the color and sound quality ❤️ It came with extra pairs of earbuds, overall the product is nice and worth money! Thank you Flipkart😊"
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4,Good choice,Got it by the next day of order! Excellent service by Flipkart! The earphone is awsome! the Bass and treble is as perfect to hear! If your device has Dolby Atmos or any sound enhancements them the sound is as perfect as a nature sound. Wire is enogh long. Pros:1. The sound is excellent.2. wire is enough long.3. 3.5mm jack makes it good fr any smartphone.4. It also has mic.5. It has an premium look.Cons:1. Wire is little bit soft.2. Ear buds are mat finish.
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4,Good choice,price wise quality good. sound good. Bass is good. Everything about it is good not excellent. wire length is nice not to short nor to long. wire is tangle free. Build quality is good. in ear fit is good. Budget wise one can go for it.
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Must buy!,The earphones looks so stylish and it's performance is amazing it offers a Great bass and it's supersonic looks is Wonderful ❤️ Thanks to Flipkart and boat for such a great product. Thank you thank you Thank you Flipkart so so much ❤️
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Perfect product!,"perfect one for music lovers.. Amazing bass and treble was also good.. loving it.. its a budget range gadget, I recommend it to everyone.."
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4,Very Good,lovely one! loved the colour the design the shape the quality is absolutely fine good bass good audio quality I'm satisfied warranty card for 1 year and A small magazine is also in the box.  Go for it worth the Price 😄
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Great product,"it's a decent product from boat, decent bass treble is good .if you want to buy a earphone that explodes with bass don't go for this one, but if you want clear punch and drums sound..than you should definitely buy this as its bass doesn't blend with treble and ruin the quality...overall nice product if you'll consider the price also"
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4,Nice product,"Very good clarity, bass is also very good. I have previously used boat 225, compared to that , product is very light and prefectly fits in ear. Bass is slightly lesser than 225, clarity is very good somewhat better than 225, can hear every beat, microphone is also very good.Download a decent equalizer and you are all set.Last but not least ,awesome delivery by flipkart."
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5,Perfect product!,very good product . satisfied with it. good sounds quality. and very good while gymming. Worth it.
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,3,Nice,"Nice headphone.I have used both 100 and. 225 bassheads.the wire quality is also not so bad compared to bass head 225 and the best thing is in 225 the bass is over normal and so normal treble and vocal get suppress.But in 100 bass heads the sound is just balanced and bass is super and over all sounds awesome , if want a earphones and don't want over bass with suppressed treble and vocals then go with bass heads 100 where everything is balanced and. awesome."
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4,Value-for-money,"This earphones are recommended by mePros1. Very good sound quality, bass is well balanced with trible. 2. Light weight.3. Good wire quality.4. Mic is good and button is very useful for pause and play next song, also end call.5. Strap is useful. Cons1. Lack of 'L' shaped 3.5mm jack. 2. Position of buds are curved so always need to see which one is left or right."
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,1,Waste of money!,After 6 month it won't work properly it's better to select other product than this even warranty is of no use they don't provide proper information it's better to select other than this even it's normal than other earphone
